3.969280 4.057913 4.054086 4.054742 4.052043 4.060443 4.064130 4.043477 4.007674 4.008239 3.989500 3.996698 4.098953 3.977177 3.973441 3.993287 3.986821 3.975292 3.951697 4.116615 3.943228 3.972855 3.983882 3.992907 3.976560 3.977299 3.975914 3.987885 3.983423 3.977751 4.225535 4.232676 4.234564 4.244032 4.241964 4.241452 4.175341 4.169511 4.195461 4.191041 4.199551 4.175983 4.283606 4.298751 4.301538 4.292874 4.299339 4.207572 4.061299 4.062212 4.068187 4.058558 4.076627 4.071674 4.032988 4.037121 4.035651 4.053695 4.048165 4.038398 4.049799 4.026047 4.251774 4.285948 4.280537 4.054752 3.945262 3.943823 3.942929 3.948198 3.942127 3.942374 4.058055 4.046369 4.050110 4.043377 4.044439 4.048494 4.004822 3.990262 3.988970 3.994456 4.015141 3.996791 3.956657 4.139842 4.105647 4.072081 3.956065 4.114117 3.962284 4.126036 4.113420 3.968802 3.951164 4.133462 4.124710 4.055403 4.006704 4.014087 4.047066 3.961772 3.934209 3.973221 4.096654 4.106473 4.133307 4.107734 4.110153 0.174467 0.157808 0.074640 0.063765 0.048081 0.167181 0.421917 0.335899 0.286914 0.263599 0.175318 0.605421 0.157499 0.364675 0.182681 0.243473 0.308374 0.361985 0.205271 0.633681 0.610911 0.587506 0.605828 0.569288 0.636122 0.734781 0.720512 0.693740 0.669066 0.689339 0.656274 0.200158 0.183762 0.034939 0.181850 1 0.209486 0.197156 0.111754 0.084000 0.247533 0.075482 0.058164 0.035727 0.567111 0.573836 0.609265 0.550513 0.617237 0.512217 0.519427 0.600547 0.665264 0.626544 0.678485 0.789398 0.202421 0.145503 0.210425 0.161061 0.148696 0.168765 0.711211 0.716671 0.667055 0.632160 0.679621 0.667700 0.321145 0.371756 0.369405 0.367707 0.382461 0.373305 0.642694 0.641879 0.636773 3.995111 4.015533 3.996181 3.966867 4.006323 3.995368 3.955641 3.958138 3.973068 
4.048291 4.140589 4.136652 4.137330 4.134509 4.143262 4.147149 4.125756 4.088399 4.088991 4.069423 4.076943 4.183201 4.056604 4.052700 4.073437 4.066622 4.054493 4.029745 4.201294 4.020866 4.051967 4.063548 4.072943 4.055950 4.056683 4.055322 4.067818 4.063168 4.057246 4.313506 4.320878 4.322809 4.332530 4.330420 4.329873 4.261931 4.255961 4.282655 4.278106 4.286854 4.262642 4.372850 4.388314 4.391186 4.382339 4.388932 4.295071 4.144179 4.145164 4.151368 4.141374 4.160104 4.154988 4.114745 4.119033 4.117521 4.136290 4.130545 4.120382 4.132283 4.107612 4.340351 4.375284 4.369765 4.137409 4.023067 4.021568 4.020642 4.026205 4.019798 4.020010 4.140863 4.128710 4.132621 4.125627 4.126691 4.130955 4.085429 4.070178 4.068817 4.074568 4.096155 4.077065 4.034882 4.225257 4.189958 4.155175 4.034287 4.198629 4.040722 4.211080 4.198044 4.047769 4.029325 4.218773 4.209758 4.137891 4.087233 4.094850 4.129085 4.040238 4.011189 4.052535 4.180883 4.191019 4.218745 4.192302 4.194853 0.115354 0.087813 0.275982 0.270231 0.240005 0.067629 0.450195 0.362609 0.290652 0.245095 0.042972 0.703403 0.197751 0.471967 0.163676 0.313837 0.401984 0.465403 0.242257 0.781935 0.757391 0.729064 0.751777 0.701510 0.784260 0.870313 0.863004 0.838492 0.808444 0.830578 0.800982 0.219944 0.049808 0.192063 0.073095 0.209486 1 0.369734 0.298087 0.277278 0.313895 0.244498 0.255480 0.241956 0.705636 0.707211 0.748740 0.687260 0.758314 0.649135 0.665126 0.724509 0.809429 0.760098 0.817272 0.922480 0.051949 0.268202 0.265581 0.099359 0.242637 0.269697 0.857477 0.860470 0.808923 0.774218 0.827600 0.815769 0.478989 0.537244 0.532752 0.535968 0.549279 0.541268 0.788031 0.779094 0.775305 4.075324 4.096636 4.076460 4.045708 4.086922 4.075490 4.033902 4.036547 4.052225 
3.858372 3.947049 3.943215 3.943872 3.941164 3.949591 3.953285 3.932580 3.896724 3.897295 3.878556 3.885755 3.988233 3.866230 3.862493 3.882322 3.875852 3.864336 3.840818 4.005976 3.832373 3.861914 3.872929 3.881940 3.865626 3.866365 3.864981 3.876935 3.872467 3.866811 4.115799 4.123031 4.124935 4.134511 4.132421 4.131904 4.065144 4.059274 4.085446 4.080985 4.089573 4.065798 4.174486 4.189814 4.192646 4.183874 4.190416 4.097648 3.950434 3.951358 3.957356 3.947695 3.965825 3.960861 3.922068 3.926207 3.924737 3.942825 3.937279 3.927488 3.938897 3.915099 4.142307 4.176873 4.171395 3.943859 3.834399 3.832968 3.832076 3.837326 3.831279 3.831527 3.947195 3.935477 3.939237 3.932484 3.933541 3.937616 3.893872 3.879316 3.878023 3.883505 3.904195 3.885839 3.845757 4.029351 3.994946 3.961235 3.845170 4.003462 3.851370 4.015461 4.002772 3.857866 3.840280 4.022940 4.014133 3.944503 3.895725 3.903104 3.936119 3.850840 3.823373 3.862288 3.985938 3.995809 4.022804 3.997075 3.999512 0.284061 0.292362 0.196456 0.181568 0.213456 0.311528 0.371543 0.301368 0.300733 0.308784 0.336800 0.468148 0.201121 0.201579 0.253997 0.169878 0.172599 0.202669 0.201458 0.440873 0.418048 0.395385 0.412983 0.379923 0.443313 0.545590 0.529813 0.502392 0.478315 0.498395 0.464338 0.218178 0.327683 0.196266 0.314529 0.197156 0.369734 1 0.086026 0.114350 0.312757 0.131589 0.139703 0.164958 0.375740 0.384030 0.417802 0.359626 0.425550 0.321436 0.325946 0.414398 0.473621 0.436910 0.487993 0.602093 0.379995 0.313232 0.392935 0.286197 0.329600 0.341452 0.519970 0.525543 0.475627 0.440696 0.487476 0.475471 0.126416 0.175859 0.173199 0.172489 0.187101 0.178119 0.450346 0.454833 0.447167 3.884141 3.904569 3.885209 3.855929 3.895344 3.884396 3.844727 3.847213 3.862121 
3.907460 3.995998 3.992171 3.992827 3.990127 3.998530 4.002213 3.981556 3.945775 3.946342 3.927630 3.934818 4.037066 3.915321 3.911591 3.931398 3.924942 3.913440 3.889925 4.054761 3.881484 3.911014 3.922016 3.931021 3.914713 3.915452 3.914066 3.926011 3.921552 3.915897 4.164075 4.171258 4.173154 4.182673 4.180594 4.180081 4.113669 4.107821 4.133871 4.129432 4.137977 4.114316 4.222448 4.237685 4.240494 4.231776 4.238279 4.146022 3.999377 4.000293 4.006273 3.996638 4.014719 4.009766 3.971071 3.975203 3.973735 3.991779 3.986247 3.976480 3.987869 3.964121 4.190444 4.224812 4.219367 3.992821 3.883507 3.882073 3.881182 3.886431 3.880384 3.880633 3.996137 3.984449 3.988194 3.981459 3.982519 3.986577 3.942926 3.928392 3.927101 3.932577 3.953235 3.934905 3.894869 4.078046 4.043771 4.010164 3.894279 4.052260 3.900482 4.064205 4.051563 3.906968 3.889385 4.071652 4.062878 3.993475 3.944796 3.952171 3.985129 3.899958 3.872499 3.911376 4.034770 4.044607 4.071502 4.045871 4.048295 0.227234 0.227179 0.118020 0.101237 0.129492 0.243911 0.383783 0.303881 0.280610 0.275696 0.264221 0.523366 0.161401 0.270399 0.209513 0.186568 0.225252 0.269560 0.184670 0.524971 0.502330 0.479617 0.497307 0.463311 0.527443 0.628635 0.613119 0.585867 0.561860 0.581932 0.548160 0.192059 0.260610 0.115292 0.250990 0.111754 0.298087 0.086026 1 0.028961 0.266916 0.056319 0.053991 0.079099 0.459705 0.467551 0.501792 0.443443 0.509495 0.405140 0.410664 0.496532 0.557291 0.520289 0.571427 0.684132 0.302599 0.232495 0.309923 0.223924 0.246444 0.259925 0.603288 0.609083 0.559467 0.524386 0.571234 0.559238 0.211001 0.260640 0.258414 0.256529 0.271346 0.262149 0.534409 0.535960 0.529861 3.933217 3.953613 3.934284 3.905037 3.944412 3.933477 3.893843 3.896329 3.911222 
3.923543 4.011994 4.008171 4.008826 4.006131 4.014521 4.018199 3.997566 3.961828 3.962394 3.943700 3.950881 4.053003 3.931402 3.927675 3.947466 3.941019 3.929528 3.906024 4.070674 3.897587 3.927100 3.938093 3.947093 3.930792 3.931532 3.930145 3.942081 3.937627 3.931975 4.179757 4.186920 4.188811 4.198306 4.196232 4.195720 4.129464 4.123626 4.149620 4.145191 4.153717 4.130106 4.237994 4.253191 4.255990 4.247295 4.253782 4.161748 4.015369 4.016282 4.022253 4.012631 4.030688 4.025740 3.987098 3.991225 3.989757 4.007778 4.002254 3.992500 4.003876 3.980156 4.206066 4.240347 4.234916 4.008822 3.899607 3.898174 3.897283 3.902529 3.896486 3.896735 4.012130 4.000457 4.004196 3.997470 3.998530 4.002581 3.958982 3.944462 3.943173 3.948644 3.969281 3.950969 3.910967 4.093917 4.059703 4.026148 3.910377 4.068181 3.916578 4.080100 4.067480 3.923057 3.905482 4.087531 4.078772 4.009482 3.960859 3.968229 4.001154 3.916057 3.888613 3.927457 4.050706 4.060528 4.087375 4.061790 4.064209 0.213065 0.209388 0.093187 0.075658 0.101439 0.224759 0.396790 0.314967 0.284730 0.274974 0.242580 0.547261 0.157412 0.296202 0.201009 0.200751 0.247732 0.294807 0.188209 0.552944 0.530321 0.507602 0.525288 0.491038 0.555383 0.656262 0.640958 0.613796 0.589771 0.609809 0.576143 0.193801 0.242160 0.089996 0.233859 0.084000 0.277278 0.114350 0.028961 1 0.262755 0.041331 0.025910 0.050879 0.487761 0.495364 0.529737 0.471487 0.537522 0.433292 0.438824 0.523969 0.585285 0.548091 0.599325 0.711791 0.278593 0.205578 0.282137 0.207464 0.218441 0.233094 0.631168 0.636823 0.587283 0.552458 0.599104 0.587166 0.239703 0.288715 0.286539 0.284530 0.299392 0.290165 0.562351 0.564194 0.558061 3.949285 3.969661 3.950351 3.921128 3.960474 3.949547 3.909943 3.912428 3.927309 
3.962083 4.050554 4.046738 4.047392 4.044688 4.053099 4.056807 4.036169 4.000374 4.000940 3.982237 3.989419 4.091658 3.969957 3.966235 3.986025 3.979559 3.968038 3.944532 4.109292 3.936100 3.965624 3.976628 3.985623 3.969343 3.970073 3.968712 3.980646 3.976198 3.970546 4.218735 4.225950 4.227848 4.237391 4.235315 4.234786 4.168262 4.162420 4.188498 4.184051 4.192608 4.168931 4.277151 4.292412 4.295240 4.286505 4.293017 4.200662 4.053963 4.054890 4.060872 4.051235 4.069314 4.064363 4.025652 4.029779 4.028316 4.046360 4.040829 4.031064 4.042473 4.018742 4.245122 4.279538 4.274091 4.047421 3.938141 3.936712 3.935829 3.941083 3.935029 3.935263 4.050734 4.039044 4.042793 4.036061 4.037112 4.041181 3.997530 3.982988 3.981694 3.987175 4.007822 3.989521 3.949459 4.132578 4.098304 4.064688 3.948880 4.106756 3.955053 4.118768 4.106115 3.961601 3.944035 4.126222 4.117451 4.048007 3.999363 4.006711 4.039633 3.954551 3.927088 3.966036 4.089379 4.099211 4.126119 4.100466 4.102909 0.319054 0.304746 0.273990 0.267797 0.263321 0.309780 0.312860 0.254726 0.206455 0.197221 0.312961 0.508692 0.296290 0.413629 0.325057 0.344147 0.378726 0.415446 0.326681 0.662194 0.642959 0.622768 0.639112 0.609451 0.665594 0.757483 0.739191 0.713188 0.692749 0.711775 0.680493 0.278306 0.301142 0.264316 0.312167 0.247533 0.313895 0.312757 0.266916 0.262755 1 0.265471 0.254333 0.248970 0.601298 0.611777 0.641720 0.586453 0.645818 0.549679 0.561026 0.637197 0.687153 0.657498 0.700889 0.798312 0.324687 0.306476 0.339582 0.308491 0.308786 0.305583 0.729062 0.740449 0.695822 0.655615 0.704006 0.691537 0.385962 0.437454 0.436925 0.431938 0.443665 0.435941 0.671345 0.639063 0.648449 3.987843 4.008230 3.988916 3.959661 3.999006 3.988072 3.948465 3.950958 3.965842 
3.930804 4.020206 4.016353 4.017015 4.014286 4.022771 4.026501 4.005672 3.969528 3.970101 3.951193 3.958458 4.061633 3.938767 3.934996 3.955017 3.948478 3.936836 3.913040 4.079424 3.904499 3.934385 3.945520 3.954613 3.938149 3.938887 3.937506 3.949576 3.945073 3.939357 4.189435 4.196665 4.198569 4.208139 4.206052 4.205532 4.138745 4.132868 4.159073 4.154608 4.163202 4.139406 4.248055 4.263351 4.266176 4.257424 4.263951 4.171288 4.023633 4.024565 4.030597 4.020879 4.039111 4.034119 3.995066 3.999234 3.997756 4.015968 4.010386 4.000527 4.012034 3.988072 4.215924 4.250436 4.244971 4.017026 3.906561 3.905114 3.904213 3.909533 3.903406 3.903646 4.020376 4.008579 4.012363 4.005568 4.006628 4.010735 3.966651 3.951953 3.950647 3.956185 3.977056 3.958551 3.918027 4.102870 4.068351 4.034470 3.917436 4.076886 3.923692 4.088948 4.076212 3.930304 3.912525 4.096454 4.087622 4.017643 3.968506 3.975937 4.009190 3.923177 3.895358 3.934793 4.059332 4.069240 4.096331 4.070508 4.072962 0.173004 0.171771 0.114078 0.096464 0.109384 0.188472 0.386238 0.299879 0.265331 0.252001 0.209522 0.554011 0.117680 0.292395 0.159907 0.176161 0.236068 0.289396 0.152558 0.567133 0.543652 0.519018 0.538361 0.499062 0.569497 0.667133 0.654088 0.627500 0.601456 0.622235 0.589449 0.159136 0.206339 0.065525 0.196089 0.075482 0.244498 0.131589 0.056319 0.041331 0.265471 1 0.038142 0.056889 0.498087 0.503891 0.540730 0.481026 0.549255 0.442501 0.450907 0.529835 0.598566 0.557369 0.610935 0.722823 0.250138 0.214436 0.284033 0.168725 0.221194 0.240530 0.645512 0.650131 0.599533 0.564843 0.613576 0.601649 0.253774 0.306534 0.303299 0.303665 0.318078 0.309262 0.575602 0.576426 0.569916 3.956850 3.977456 3.957932 3.928343 3.968138 3.957089 3.917010 3.919532 3.934604 
3.937618 4.026126 4.022302 4.022957 4.020260 4.028655 4.032336 4.011696 3.975937 3.976502 3.957794 3.964981 4.067146 3.945489 3.941759 3.961567 3.955113 3.943611 3.920078 4.084814 3.911631 3.941180 3.952184 3.961191 3.944876 3.945616 3.944230 3.956177 3.951720 3.946062 4.193853 4.201011 4.202900 4.212389 4.210316 4.209804 4.143587 4.137752 4.163734 4.159307 4.167829 4.144230 4.252042 4.267224 4.270020 4.261333 4.267815 4.175857 4.029505 4.030417 4.036390 4.026766 4.044827 4.039877 4.001220 4.005349 4.003881 4.021910 4.016383 4.006624 4.018010 3.994279 4.220141 4.254392 4.248967 4.022958 3.913656 3.912221 3.911329 3.916582 3.910530 3.910778 4.026264 4.014587 4.018327 4.011599 4.012659 4.016712 3.973089 3.958555 3.957266 3.962742 3.983394 3.965070 3.925026 4.108053 4.073843 4.040284 3.924435 4.082318 3.930642 4.094239 4.081619 3.937134 3.919540 4.101669 4.092912 4.023613 3.974966 3.982340 4.015282 3.930124 3.902642 3.941540 4.064850 4.074670 4.101515 4.075933 4.078351 0.198465 0.191286 0.079014 0.061046 0.079668 0.205305 0.402380 0.318754 0.282258 0.268259 0.220847 0.564091 0.152780 0.316474 0.191931 0.211408 0.265088 0.314639 0.189885 0.577732 0.555064 0.532115 0.550017 0.515008 0.580177 0.680350 0.665358 0.638313 0.614080 0.634201 0.600721 0.191821 0.222542 0.067216 0.215884 0.058164 0.255480 0.139703 0.053991 0.025910 0.254333 0.038142 1 0.025959 0.512068 0.519401 0.554128 0.495681 0.561960 0.457421 0.463544 0.547391 0.609809 0.572129 0.623592 0.735553 0.254779 0.185185 0.259323 0.190679 0.195870 0.211809 0.655723 0.661344 0.611775 0.576883 0.623825 0.611885 0.264572 0.314246 0.312017 0.310092 0.324918 0.315711 0.587014 0.587841 0.582109 3.963387 3.983778 3.964455 3.935203 3.974583 3.963647 3.924005 3.926494 3.941390 
3.951422 4.039738 4.035920 4.036574 4.033885 4.042256 4.045928 4.025334 3.989661 3.990224 3.971559 3.978728 4.080656 3.959279 3.955558 3.975324 3.968888 3.957412 3.933926 4.098288 3.925496 3.954984 3.965962 3.974953 3.958666 3.959407 3.958019 3.969942 3.965496 3.959848 4.207018 4.214149 4.216034 4.225492 4.223426 4.222917 4.156895 4.151073 4.176982 4.172568 4.181066 4.157533 4.265044 4.280180 4.282965 4.274305 4.280767 4.189075 4.043106 4.044014 4.049972 4.040371 4.058389 4.053450 4.014887 4.019007 4.017541 4.035527 4.030014 4.020279 4.031638 4.007961 4.233232 4.267382 4.261973 4.036576 3.927514 3.926082 3.925191 3.930433 3.924394 3.924643 4.039869 4.028221 4.031949 4.025237 4.026298 4.030337 3.986819 3.972320 3.971034 3.976497 3.997103 3.978818 3.938868 4.121466 4.087345 4.053870 3.938277 4.095802 3.944475 4.107684 4.095098 3.950945 3.933384 4.115093 4.106358 4.037240 3.988704 3.996066 4.028938 3.943959 3.916536 3.955334 4.078360 4.088156 4.114929 4.089416 4.091826 0.195876 0.184131 0.062570 0.045943 0.055449 0.195943 0.414310 0.330353 0.288603 0.270936 0.207605 0.582913 0.162096 0.341140 0.195877 0.231747 0.288812 0.339214 0.203993 0.602061 0.579565 0.556869 0.574566 0.540033 0.604520 0.704702 0.689518 0.662477 0.638533 0.658538 0.625061 0.202534 0.212844 0.055807 0.208627 0.035727 0.241956 0.164958 0.079099 0.050879 0.248970 0.056889 0.025959 1 0.536927 0.544382 0.578850 0.520633 0.586569 0.482454 0.488420 0.572364 0.634104 0.596901 0.648016 0.759573 0.237356 0.160987 0.233857 0.185376 0.170634 0.186878 0.679753 0.685543 0.636233 0.601331 0.647984 0.636059 0.289571 0.338733 0.336699 0.334323 0.349192 0.339929 0.611435 0.611721 0.606390 3.977141 3.997486 3.978206 3.949020 3.988318 3.977405 3.937848 3.940331 3.955193 
3.624756 3.714081 3.710226 3.710889 3.708138 3.716684 3.720441 3.699531 3.663301 3.663889 3.645011 3.652265 3.755822 3.632616 3.628855 3.648788 3.642241 3.630632 3.607069 3.773740 3.598608 3.628234 3.639327 3.648362 3.632032 3.632756 3.631403 3.643406 3.638899 3.633235 3.885861 3.893322 3.895262 3.905093 3.902959 3.902417 3.834089 3.828131 3.854852 3.850289 3.859068 3.834795 3.945900 3.961630 3.964570 3.955561 3.962269 3.867272 3.717522 3.718490 3.724571 3.714791 3.733138 3.728130 3.688863 3.693034 3.691563 3.709857 3.704243 3.694341 3.705864 3.681839 3.912968 3.948403 3.942785 3.710866 3.600665 3.599241 3.598352 3.603621 3.597554 3.597787 3.714292 3.702434 3.706264 3.699430 3.700467 3.704628 3.660429 3.645758 3.644448 3.649970 3.670819 3.652346 3.611983 3.797512 3.762532 3.728339 3.611411 3.771142 3.617587 3.783422 3.770525 3.624184 3.606578 3.791054 3.782109 3.711411 3.662172 3.669560 3.702822 3.617042 3.589492 3.628706 3.753551 3.763566 3.791018 3.764839 3.767345 0.605196 0.625931 0.565555 0.552325 0.584651 0.647002 0.485193 0.476695 0.534083 0.569062 0.678628 0.342956 0.514508 0.244475 0.560717 0.405599 0.315782 0.252982 0.479205 0.085342 0.060003 0.026598 0.054180 0.031639 0.087029 0.173293 0.162405 0.138122 0.106333 0.128628 0.099546 0.500308 0.659016 0.561992 0.641943 0.567111 0.705636 0.375740 0.459705 0.487761 0.601298 0.498087 0.512068 0.536927 1 0.025450 0.044413 0.019427 0.054333 0.057925 0.054439 0.068227 0.108315 0.063364 0.115897 0.232296 0.727710 0.678802 0.757619 0.615903 0.696857 0.705881 0.158504 0.159244 0.106235 0.072963 0.128539 0.117517 0.252108 0.213263 0.212209 0.221305 0.206827 0.216301 0.086606 0.115692 0.086536 3.650608 3.671192 3.651687 3.622217 3.661827 3.650816 3.610955 3.613450 3.628445 
3.619776 3.709667 3.705796 3.706462 3.703692 3.712295 3.716083 3.695057 3.658582 3.659177 3.640170 3.647474 3.751659 3.627698 3.623911 3.643981 3.637378 3.625677 3.601941 3.769645 3.593417 3.623265 3.634445 3.643535 3.627110 3.627831 3.626484 3.638566 3.634031 3.628328 3.882322 3.889824 3.891771 3.901648 3.899505 3.898958 3.830314 3.824332 3.851180 3.846595 3.855415 3.831032 3.942585 3.958373 3.961329 3.952286 3.959018 3.863650 3.713140 3.714121 3.720239 3.710401 3.728852 3.723819 3.684306 3.688501 3.687024 3.705432 3.699784 3.689819 3.701420 3.677251 3.909535 3.945106 3.939467 3.706448 3.595500 3.594067 3.593173 3.598487 3.592370 3.592597 3.709902 3.697969 3.701828 3.694952 3.695987 3.700183 3.655693 3.640915 3.639593 3.645156 3.666145 3.647558 3.606879 3.793538 3.758376 3.723988 3.606307 3.767020 3.612513 3.779386 3.766421 3.619194 3.601467 3.787063 3.778075 3.706964 3.657418 3.664840 3.698296 3.611971 3.584195 3.623773 3.749386 3.759453 3.787051 3.760730 3.763258 0.605376 0.627168 0.574504 0.560971 0.592629 0.648292 0.488422 0.479654 0.537491 0.572248 0.680457 0.351834 0.515427 0.243842 0.560178 0.404478 0.314542 0.251393 0.478293 0.097307 0.073355 0.039402 0.067608 0.008684 0.098092 0.169064 0.164647 0.143452 0.107323 0.130437 0.106755 0.500792 0.660274 0.567320 0.642644 0.573836 0.707211 0.384030 0.467551 0.495364 0.611777 0.503891 0.519401 0.544382 0.025450 1 0.048133 0.029005 0.061682 0.065893 0.071067 0.044759 0.114899 0.055357 0.116257 0.229407 0.730207 0.687637 0.765733 0.616806 0.704853 0.714857 0.164225 0.161202 0.107909 0.081392 0.136004 0.126426 0.262188 0.226289 0.224382 0.235080 0.221047 0.230348 0.094444 0.126387 0.095084 3.645809 3.666531 3.646898 3.617206 3.657085 3.646001 3.605855 3.608372 3.623483 
3.596961 3.685932 3.682090 3.682750 3.680009 3.688527 3.692269 3.671428 3.635335 3.635922 3.617123 3.624347 3.727546 3.604779 3.601036 3.620880 3.614362 3.602807 3.579365 3.745421 3.570947 3.600421 3.611462 3.620458 3.604200 3.604922 3.603572 3.615521 3.611033 3.605395 3.857347 3.864801 3.866738 3.876560 3.874427 3.873887 3.805649 3.799700 3.826379 3.821822 3.830589 3.806354 3.917333 3.933054 3.935993 3.926989 3.933693 3.838779 3.689360 3.690324 3.696387 3.686637 3.704927 3.699935 3.660800 3.664957 3.663490 3.681721 3.676126 3.666258 3.677738 3.653797 3.884426 3.919836 3.914221 3.682724 3.572991 3.571574 3.570689 3.575929 3.569896 3.570130 3.686141 3.674322 3.678140 3.671328 3.672362 3.676508 3.632475 3.617868 3.616564 3.622061 3.642824 3.624425 3.584256 3.769141 3.734242 3.700146 3.583686 3.742832 3.589833 3.755080 3.742214 3.596389 3.578870 3.762695 3.753770 3.683270 3.634212 3.641572 3.674711 3.589286 3.561885 3.600887 3.725281 3.735272 3.762658 3.736542 3.739041 0.648322 0.669095 0.606036 0.593166 0.625824 0.690117 0.521517 0.517036 0.575828 0.611407 0.721642 0.359421 0.557936 0.287868 0.603811 0.448854 0.359099 0.296105 0.522409 0.051363 0.032530 0.023405 0.029325 0.056049 0.051745 0.130160 0.119395 0.096414 0.063324 0.085315 0.058849 0.543880 0.702245 0.604507 0.685125 0.609265 0.748740 0.417802 0.501792 0.529737 0.641720 0.540730 0.554128 0.578850 0.044413 0.048133 1 0.063126 0.015140 0.102311 0.093580 0.069025 0.067482 0.030423 0.073116 0.191152 0.770525 0.718659 0.797630 0.659071 0.737230 0.745749 0.117027 0.115498 0.062119 0.035917 0.087914 0.078363 0.294420 0.252533 0.252085 0.260060 0.245255 0.254876 0.046443 0.099620 0.060852 3.622692 3.643190 3.623765 3.594433 3.633866 3.622902 3.583228 3.585708 3.600630 
3.635629 3.725243 3.721380 3.722043 3.719284 3.727856 3.731626 3.710659 3.674310 3.674901 3.655958 3.663237 3.767099 3.643521 3.639747 3.659752 3.653178 3.641523 3.617868 3.785053 3.609373 3.639117 3.650253 3.659319 3.642935 3.643658 3.642305 3.654351 3.649829 3.644144 3.897392 3.904865 3.906807 3.916653 3.914516 3.913973 3.845531 3.839563 3.866332 3.861761 3.870555 3.846241 3.957507 3.973254 3.976198 3.967179 3.973894 3.878773 3.728698 3.729670 3.735769 3.725960 3.744357 3.739337 3.699954 3.704137 3.702662 3.721011 3.715381 3.705449 3.717009 3.692912 3.924536 3.960014 3.954390 3.722025 3.611441 3.610012 3.609119 3.614412 3.608319 3.608550 3.725461 3.713568 3.717411 3.710557 3.711595 3.715770 3.671430 3.656705 3.655390 3.660932 3.681852 3.663319 3.622798 3.808877 3.773818 3.739536 3.622225 3.782445 3.628420 3.794759 3.781832 3.635054 3.617381 3.802409 3.793445 3.722562 3.673172 3.680580 3.713942 3.627876 3.600207 3.639600 3.764824 3.774863 3.802378 3.776139 3.778653 0.586462 0.607447 0.550325 0.536848 0.568838 0.628553 0.470449 0.459970 0.516797 0.551436 0.660362 0.339244 0.495807 0.225283 0.541816 0.386446 0.296529 0.233696 0.460147 0.104407 0.078800 0.045361 0.072853 0.030382 0.106154 0.190846 0.181320 0.157332 0.124874 0.147472 0.118907 0.481421 0.640505 0.544865 0.623313 0.550513 0.687260 0.359626 0.443443 0.471487 0.586453 0.481026 0.495681 0.520633 0.019427 0.029005 0.063126 1 0.073575 0.039835 0.045166 0.070956 0.127564 0.078719 0.134263 0.249488 0.709703 0.663810 0.742357 0.597333 0.681406 0.690915 0.177742 0.178299 0.125157 0.091966 0.147938 0.136873 0.236381 0.200070 0.198454 0.208572 0.194448 0.203757 0.106000 0.128713 0.102801 3.661577 3.682230 3.662660 3.633078 3.672829 3.661781 3.621770 3.624277 3.639330 
3.592257 3.680951 3.677117 3.677775 3.675043 3.683535 3.687264 3.666478 3.630500 3.631085 3.612349 3.619548 3.722453 3.600044 3.596313 3.616088 3.609597 3.598086 3.574733 3.740295 3.566349 3.595709 3.606707 3.615674 3.599468 3.600189 3.598839 3.610747 3.606274 3.600655 3.852006 3.859446 3.861381 3.871188 3.869058 3.868520 3.800395 3.794456 3.821086 3.816538 3.825289 3.801096 3.911916 3.927621 3.930556 3.921561 3.928258 3.833467 3.684364 3.685325 3.691370 3.681647 3.699890 3.694910 3.655887 3.660032 3.658569 3.676747 3.671167 3.661329 3.672772 3.648900 3.879049 3.914415 3.908806 3.677745 3.568380 3.566968 3.566086 3.571304 3.565296 3.565532 3.681151 3.669366 3.673172 3.666380 3.667413 3.671545 3.627649 3.613094 3.611795 3.617272 3.637967 3.619625 3.579610 3.763964 3.729142 3.695133 3.579041 3.737717 3.585170 3.749930 3.737093 3.591689 3.574233 3.757527 3.748620 3.678302 3.629390 3.636731 3.669776 3.584621 3.557336 3.596161 3.720190 3.730158 3.757483 3.731426 3.733916 0.658687 0.679057 0.613125 0.600410 0.633290 0.700036 0.526332 0.523459 0.582752 0.618783 0.731333 0.355897 0.568070 0.298035 0.614459 0.459628 0.369728 0.306627 0.533138 0.039401 0.025710 0.032582 0.025473 0.069931 0.040264 0.123077 0.108410 0.083970 0.053711 0.074894 0.045772 0.553637 0.712001 0.613142 0.695183 0.617237 0.758314 0.425550 0.509495 0.537522 0.645818 0.549255 0.561960 0.586569 0.054333 0.061682 0.015140 0.073575 1 0.111652 0.101116 0.081248 0.054359 0.036414 0.063656 0.182225 0.779889 0.725566 0.804699 0.669170 0.744503 0.752459 0.104512 0.105335 0.053302 0.021401 0.075585 0.065338 0.301617 0.258823 0.258814 0.265879 0.250946 0.260581 0.034596 0.088725 0.049310 3.617896 3.638328 3.618965 3.589741 3.629040 3.618112 3.578581 3.581050 3.595914 
